mountian_id,mountian_similarity,mountain_tokens
20,1,"['시설', '철쭉', '주산지', '안부인', '수목', '숙암', '중왕산', '방면', '부삼', '고산', '시간', '府', '加里', '금지', '비', '채삼', '표', '경사도', '산약', '각종', '회동리', '자연', '자생', '입구', '조선', '역활', '封標', '정선군', '유일', '소요', '江陵', '능선', '군립', '잣나무', '과언', '項', '주산', '일제', '단풍나무', '산행', '난', '국내', '계획', '등산', '정선아리랑', '산삼', '설치', '조성', '산로', '역할', '식물', '밀집', '왕산', '王', '蔘', '마항', '상봉', '정선', '편의', '남동쪽', '왕', '평창군', '고장', '지붕', '하봉', '강릉', '대목', '공원', '고산준령', '馬', '뜻', '구역', '휴양림', '王山', '산봉', '일반인', '개발', '산세', '강원도', '구간', '초', '주목', '가리']"
20,16,"['기암괴석', '서남', '라라', '대상', '유적', '남북', '동남', '건국', '부처', '승화', '구', '절터', '신앙', '사람', '井', '경주', '라인', '계곡', '경관', '타원', '구분', '종교', '석탑', '멸망', '변화무쌍', '골', '지탱', '나정', '시간', '발길', '종말기', '산로', '석불', '예술', '봉우리', '산재', '보고', '박물관', '신라', '미륵', '성지', '위봉', '말', '만물상', '불교', '시선', '동서', '탑', '과언', '설화', '돌부처', '등산객', '유물', '기', '포석정', '태동', '산줄기', '자연', '노천', '기슭', '간격', '羅', '역사', '의식']"
20,4,"['개성', '삼각산', '시설', '전략', '유사', '대왕', '릉', '과천', '추적', '가능', '의열단', '원당리', '방면', '지형', '터', '송악산', '양주시', '거점', '임꺽정', '산자락', '금지', '진흥왕', '설마치', '비', '가평', '감색', '격전지', '치열', '전쟁', '전적', '감', '조선', '의정부', '악', '설인', '인접', '입산', '연유', '명종', '현재', '골', '지맥', '휴전선', '폭포', '토유', '산재', '전체', '적성면', '사', '전비', '중간', '통제', '장군봉', '서울', '청석', '귀비', '활약', '파주군', '뒷받침', '등산로', '북악', '산행', '운림', '특성', '경기', '탄흔', '바위', '구월산', '등산', '양쪽', '계곡', '한북정맥', '연천군', '연결', '순수비', '향', '절벽', '강봉', '주의', '조화', '범', '정상', '군사', '탓', '빛', '영광', '명', '격전', '자국', '요충지', '신암리', '전곡읍', '굴', '연관', '관군', '남면', '산경표', '제한', '창건', '화악산', '암산', '수덕', '예', '지대', '운계', '회천', '의적', '영국', '오악', '악사', '동시', '사찰', '양주군', '포천', '설마리', '대한', '지명', '날', '구역', '전형', '삼국', '일반인', '산세', '완화', '유명', '파주시']"
20,87,"['스투파', '네모꼴', '시설', '철쭉', '유사', '수목', '한강', '봉분', '소도동', '포용력', '문곡', '눈썰매장', '산덩이', '겨울철', '聖山', '계곡물', '정면', '길', '형형색색', '신기', '용담', '고산', '봉화군', '젖줄', '사철', '육산', '상동면', '관광', '용정', '신라', '반', '封', '경상북도', '대현리', '충전', '장엄', '종산', '자연', '자생', '경사', '당골', '입구', '그것', '역사', '가치', '음식점', '마련', '규모', '영남', '기도', '부쇠', '천평리', '누구', '임금', '무인지경', '도립', '성산', '세계', '봄', '가을', '영산', '평야', '축제', '유네스코', '신앙', '태백', '진달래', '神氣', '접경', '종교', '공화국', '태백시', '문수봉', '연상', '비결', '원조', '눈꽃', '집단', '박물관', '박촌', '일출', '구한말', '장군봉', '낙동강', '해발', '이남', '그때', '하이라이트', '등산로', '해맞이', '물', '북위', '塔婆', '천제', '겨울', '무당', '이유', '민족', '봉화', '대탑', '국토', '더위', '민', '개장', '닮은꼴', '십', '인도', '식물', '바', '바다', '영역', '영월군', '모태', '정상', '숙박', '영봉', '동경', '환경', '대부분', '세속', '문화', '상봉', '문화유산', '첫날', '상품', '군락', '등산객', '天際', '제사', '여름', '지구', '작업', '척', '설경', '기실', '자랑거리', '낙조', '오', '단풍', '민속', '석탄', '그쪽', '최고', '천상계', '단', '새해', '개천절', '천제단', '정화', '공원', '암벽', '성', '야영장', '명수', '둘', '눈축제', '락지', '눈', '소도', '넷', '콘', '한국', '날', '산철쭉', '밖', '이래', '발원', '강원도', '남성', '형', '면적', '순행', '남녀노소', '산치', '파', '뿌리', '주목', '석포면']"
20,52,"['볼거리', '정태춘', '둘레', '유사', '릉', '구멍바위', '伊', '나리', '길', '도둑', '물줄기', '풍요', '지형', '공암', '분', '풍어', '포괄', '아슬', '섬', '번', '종', '신라', '역인', '순풍', '두리봉', '風', '만', '원혼', '안무사', '령', '남녀', '美', '백골', '우', '석', '조에', '알봉', '여만', '역사', '화산암', '투어', '오랑캐', '누구', '당', '조선', '화산', '나', '삼국사기', '포쪽', '땅', '이사부', '천연', '거북바위', '기록', '쌍', '사당', '지역', '山國', '라주', '태종', '최고봉', '섬조릿대', '뱃길', '이틀', '포항', '만족', '전설', '동굴', '폭포', '봉우리', '風穴', '밭', '파산', '능선', '夫', '갈래', '킬로미터', '태화동', '于', '찬바람', '원시림', '부속', '지점', '이창', '위협', '마음', '지증왕', '주민', '군주', '등산로', '산행', '평방', '성인', '사람', '비경', '국수', '바위틈', '항복', '정책', '부선', '폭', '백성', '삼국유사', '봉래', '겨울', '곰', '셈', '바위', '음력', '본토', '무', '등산', '배', '지시', '민족', '패킹', '평', '해안가', '농사', '宗', '십', '산로', '어업', '향', '절벽', '조공', '바다', '교만', '우산', '에어컨', '나리꽃', '정상', '말', '땀', '水', '협곡', '대부분', '하산', '군락', '왕조', '여름', '풍년', '우산국', '거지', '굴', '숲', '바닷물', '하동', '나무', '최다', '기암괴석', '점령', '풍혈', '억새', '울릉도', '스키', '끝', '대표', '위험', '독도', '분지', '해안', '신', '성', '陵', '기상', '채', '풍랑', '김인우', '포함', '박이', '중심부', '사자바위', '바퀴', '주변', '石', '태', '풍', '삼국', '산악', '朴', '사자', '뱀', '착장', '셋', '異', '면적', '香', '나리봉', '저동']"
20,64,"['주인', '성대', '북두칠성', '통', '금강', '字', '서봉', '학자', '성리', '좌우', '부귀면', '밀고', '종', '마을', '구실', '완주군', '창씨개명', '전라북도', '중종', '칠', '조선', '내륙', '추종', '금리', '선비', '동상면', '금남', '정맥', '만경', '최고봉', '동상', '전설', '도피', '정천면', '중기', '아버지', '생활', '서인', '음모', '동봉', '강의', '주요', '조종', '장', '물', '외처', '진안군', '궁항리', '품', '조선조', '조종자', '주천면', '등산', '죽도', '계곡', '발원지', '오성대', '본이름', '면', '유입', '바', '배후', '사건', '서출', '정상', '완성', '중사', '대부분', '명', '신월리', '천민', '코스', '사동', '역모', '황', '실력자', '기축옥사', '만경강', '거짓', '구절산', '막후', '음', '구봉산', '정여립', '은거', '송익필']"
20,67,"['일행', '활공장', '가지', '入口', '진유', '김유명', '산판', '억새밭', '각광', '작명', '종', '지형도', '자연', '미산', '입구', '설매', '여럿', '대원', '홍일점', '마유산', '봄', '입', '언제', '구지', '회귀', '전체', '능선', '도로', '소', '산행', '사람', '지계', '발행', '씨', '통과', '대동여지도', '계곡', '원점', '국토', '패러글라이더', '조화', '마유', '정상', '주대', '명소', '여자', '이용', '국립', '이웃', '명', '소문', '절경', '원이름', '여름', '고개', '연계', '숲', '나무', '경우', '기암괴석', '코스', '당시', '고도차', '전망', '수량', '마당', '뜻', '휴양림', '용소', '남짓', '어치', '갖가지', '박쥐', '리원', '자오선', '표기', '유명', '패러글라이딩']"
20,80,"['인연', '목숨', '꼬리치레도롱뇽', '법수', '계류', '밥상', '지형', '암반', '한편', '府', '상류', '최근', '천국', '일대', '경부고속도로', '첩첩', '춤', '들', '洞', '영남', '표현', '여럿', '성산', '땅', '입산', '은혜', '예전', '지도', '골짜기', '담소', '어긋남', '모양', '김해', '홑', '설', '능선', '일출', '양산', '봉만', '알프스', '가늠', '고층', '성인', '연봉', '원효산', '신어산', '潭沼', '여기저기', '원효대사', '계곡', '조망', '갖', '마산', '아홉', '중생', '深邃', '상봉', '명', '금강산', '신증동국여지승람', '용연', '이색', '승려', '굴', '인터체인지', '숲', '꼴', '특이', '기암괴석', '천성', '물론', '육교', '습원', '억새', '지대', '장난', '당나라', '나라', '준봉', '동식물', '단순', '가설', '내원사', '통도사', '산세', '부산', '산줄기']"
20,43,"['댐', '돌', '래프팅', '새', '석회암', '섭', '벼랑', '용가', '曲流', '누더기', '섬', '마을', '태고', '령', '신비', '성산', '유리', '지역', '실족', '모양', '봉우리', '사투리', '밭', '능선', '운산', '嵌入', '다리', '조각', '감상', '河道', '물', '산행', '강', '극치', '함백산', '곡류', '계봉', '비경', '조심', '건설', '바구', '선사', '산간', '변의', '망대', '신선', '사고', '택', '조망', '고구려', '여섯', '기분', '방법', '정상', '소동', '보트', '협곡', '동강', '서남향', '담장', '형세', '천혜', '코스', '곰봉', '칠족', '끝', '자락', '뼝대', '동시', '일반', '점재', '건너편', '성', '백운산', '흐름', '추측', '나라', '개발', '완', '여지', '강원도', '고고산', '칼', '감입', '문희']"
21,21,"['문경새재', '볼거리', '용추', '돌', '仙遊', '毘盧', '기념관', '이재', '시간', '분', '최적', '학자', '탄박', '암반', '최치원', '외선', '조', '陽山', '달', '종', '경시', '천정', '내', '신라', '반', '기암', '추정', '완장리', '영대', '음각', '남지', '화양동', '보석', '리다', '靑', '충북', '물관', '가은읍', '해', '백화산', '석', '운강', '입구', '洞', '산림청', '숙종', '명성', '비석', '세계', '탕', '기록', '활', '槐山', '꿈', '地', '청담', '삼송리', '탄성', '비로봉', '골', '반석', '소요', '폭포', '上峯', '南', '글씨', '능선', '갈래', '밤', '문경석', '西', '聞慶', '거', '臺', '회백색', '소', '주산', '달빛', '물', '산행', '문경', '비경', '邑', '정자', '郡', '내외', '거대', '바위', '선정', '청주', '月影', '가운데', '탐방', '양쪽', '華陽', '이후', '淸州', '독특', '틀', '계곡', '십', '章', '숲길', '경중', '화강암', '문바위', '조화', '정상', '경북', '명소', '국립', '작로', '대간', '대동지지', '상봉', '이웃', '大東', '이화령', '加恩', '선유동', '여름', '里', '심대', '面', '형성', '峯', '기암괴석', '청천면', '主山', '시기', '백두대간', '예', '봉과', '市', '벌', '자락', '유동', '괴산군', '일반', '단', '행지', '문경시', '공원', '距', '합류', '철', '온천', '하트', '沼', '포함', '한국', '유동주', '읍', '산서', '둔덕', '산세', '학', '志', '마루', '팔경']"
21,99,"['날개', '맛', '돌', '계곡물', '띠', '운달산', '옥석', '개산조', '필적', '신라', '괴산', '정경', '기세', '허리', '시루봉', '만', '일대', '충북', '가은읍', '백화산', '악희', '지', '동북쪽', '칭송', '조령산', '부인', '내륙', '노출', '자태', '인근', '사방', '클라이밍', '연꽃잎', '봉황', '장성봉', '슬', '겹', '줄기', '진정', '덩이', '문경', '거대', '바위', '동남', '등산', '대사', '조망', '용곡', '용', '화강암', '정상', '출입', '경북', '하단', '울산', '유서', '암장', '봉암사', '승려', '위압감', '랩', '코스', '백두대간', '구왕봉', '제한', '봉암', '괴산군', '문경시', '병풍', '암벽', '군자산', '발', '주변', '연풍면', '일반인', '개발', '너머', '위세', '능', '벽', '증', '장쾌']"
21,65,"['덕주사', '미륵사지', '릉', '풍광', '덕주', '포암산', '대미산', '산면', '형상', '신라', '고봉준령', '애정', '반', '덕', '기암절벽', '시루봉', '호랑이', '덕산', '보유', '충북', '송계', '장엄', '용하구곡', '마의태자', '자연', '하설산', '매두', '재배', '넓이', '석불입상', '역사', '조령산', '월악수리봉', '전망대', '산릉', '막', '부봉', '굽', '제천시', '가슴', '탄성', '문수봉', '德山', '봉우리', '공주', '산재', '능선', '뒤안길', '지점', '조금', '마음', '일품', '주산', '산행', '중간선', '월항삼봉', '비경', '덕산면', '거대', '바위', '계곡', '경관', '조망', '선암', '그림자', '봉인', '절벽', '정상', '말', '영봉', '국립', '대간', '조령', '문화', '한', '꼭대기', '문화유산', '이화령', '절경', '형성', '하늘재', '백두대간', '한수면', '예', '황정산', '충주호', '격지', '마애불', '마패', '月', '변화무쌍', '국사봉', '공원', '무엇', '병풍', '마폐봉', '충주시', '중원', '뜻', '건너', '산악인', '망국', '한눈', '산악', '인삼', '일반인', '산세', '장관', '연출', '살미면', '압도', '청풍명월', '월악시루봉', '서북쪽']"
21,55,"['천황봉', '소금강', '길', '석문', '가지', '금강', '행정', '산자락', '인', '달', '주봉', '용유동', '서식', '분기점', '오송', '正脈', '충북', '錦', '자연', '법주사', '조선', '자태', '입', '활', '비로봉', '우통', '빗물', '문수봉', '폭포', '보고', '전체', '신선대', '폭동', '낙동강', '천수', '고찰', '北', '사자암', '남한강', '자랑', '화북면', '계곡', '발원지', '쌍룡', '바다', '석대', '내속리면', '화강암', '조화', '경북', '상주', '조선팔경', '大幹', '국립', '漢南', '상봉', '문장대', '복천암', '파수', '등줄기', '승경', '보은', '백두대간', '봉과', '기봉', '서해', '한남금북정맥', '명승고적', '자원', '산림', '은', '공원', '한반도', '명수', '奇', '상환암', '白頭', '구역', '동식물', '물결', '팔경']"
21,89,"['볼거리', '진산', '사계절', '불자', '공산', '毘盧', '팔', '홍', '가산', '최적', '모산', '암반', '주릉', '석굴암', '신라', '마을', '관봉', '전국', '일대', '구미', '장군바위', '자연', '인동', '기슭', '칠', '부위', '달구벌', '봄', '가을', '축제', '신앙', '진달래', '경산시', '비로봉', '봉우리', '용주', '국통', '능선', '하양', '해발', '문화재', '순경', '물', '원효암', '영천', '용덕사', '겨울', '바위', '등산', '탐방', '경관', '동화사', '선본사', '파계사', '대구', '숲길', '중악', '조화', '순환도로', '경북', '전개', '풍경', '의흥', '명소', '경산', '여래', '설화', '등산객', '여름', '여덟', '설경', '번지', '숲', '좌상', '절', '천성', '신도', '시기', '전망', '석조', '거리', '단풍', '은해사', '中岳', '통인', '도장', '부인사', '사암', '산악인', '연출', '불굴', '장소', '약사', '초', '신녕', '인의동', '연산', '갓바위']"
21,67,"['일행', '활공장', '가지', '入口', '진유', '김유명', '산판', '억새밭', '각광', '작명', '종', '지형도', '자연', '미산', '입구', '설매', '여럿', '대원', '홍일점', '마유산', '봄', '입', '언제', '구지', '회귀', '전체', '능선', '도로', '소', '산행', '사람', '지계', '발행', '씨', '통과', '대동여지도', '계곡', '원점', '국토', '패러글라이더', '조화', '마유', '정상', '주대', '명소', '여자', '이용', '국립', '이웃', '명', '소문', '절경', '원이름', '여름', '고개', '연계', '숲', '나무', '경우', '기암괴석', '코스', '당시', '고도차', '전망', '수량', '마당', '뜻', '휴양림', '용소', '남짓', '어치', '갖가지', '박쥐', '리원', '자오선', '표기', '유명', '패러글라이딩']"
21,51,"['자장율사', '편리', '오월', '길', '계류', '가지', '구성', '시간', '주파', '양양', '우리나라', '관광', '최근', '번', '오색', '각광', '사무소', '신라', '선녀', '허리', '한마디', '기암절벽', '동서', '정규현', '높이', '넓이', '처음', '개설', '속초시', '잔설', '위인', '천불동', '증옥', '확대', '땅', '탕', '본사', '신고', '기록', '초입', '관점', '관광지', '니즘', '골짜기', '알피', '안산', '등뼈', '능선', '사', '장군봉', '남한', '알프스', '수렴', '뒷받침', '산역', '짚신', '설봉산', '백담', '천연기념물', '씨', '겨울', '바위', '양양군', '조선조', '등산', '자랑', '이후', '이유', '계곡', '지칭', '산로', '설산', '역할', '봉화대', '관리', '향성', '내설악', '신흥사', '명소', '근처', '협곡', '울산', '대간', '선구자', '국립', '동국여지승람', '조계종', '천하', '금강산', '백미', '설악', '외설악', '속초', '지구', '귀때기', '부근', '청봉', '유명', '장수', '교통', '코스', '백두대간', '당시', '제한', '암벽등반', '창건', '북주', '예', '계산', '봉과', '노루목', '진부령', '공룡능선', '차례', '대표', '비유', '일반', '한가위', '사찰', '공원', '수동', '눈', '한국', '문헌', '산악인', '불교', '확장', '일반인', '완', '교구', '산만', '강원도', '태웅', '기골', '인제', '가야동', '능', '백두', '선우']"
21,78,"['인파', '인연', '주말', '관음봉', '주옥', '거점', '임나', '주릉', '종', '호남', '근초고왕', '반', '닭', '天風', '연대', '옛날', '전국', '백제', '비사', '회', '얼개', '면류관', '津', '지역', '천자', '애초', '등고선', '모양', '봉우리', '갈대', '전체', '능선', '중요', '육지', '천주봉', '파악', '장흥', '환희', '선재', '돔', '서리', '관산읍', '거대', '바위', '독성', '아기', '자랑', '석선', '첫째', '대봉', '릿', '회진', '풍산', '정상', '수십', '장식', '하늬바람', '탑', '꼭대기', '상봉', '머리', '해항', '포구', '육', '나무', '기암괴석', '대덕읍', '점령', '돛', '會', '구룡', '억새', '세봉', '기봉', '기준', '끝', '전라남도', '합동', '내변산', '뜻', '들머리', '원정', '사자바위', '관산', '사릿', '후일', '장태', '압도', '바닷바람', '시월']"
21,75,"['꽃', '삼각산', '흘', '하늘재', '체조', '코스', '조곡', '진산', '파랑', '부봉', '도립', '세트', '드라마', '새재', '형국', '진달래', '준걸', '발달', '계곡', '관문', '충', '일반', '골', '동화', '전설', '산로', '공원', '조곡관', '폭포', '너', '둘', '방', '백운대', '우세', '능선', '정상', '여', '영봉', '서울', '보현', '주흘관', '산악', '보도', '상봉', '남봉', '줄기', '리듬', '서덜', '조령관', '일품', '원로', '꽃밭', '역동', '소', '근래', '궁', '왕건', '장', '자연', '대신', '어디', '리본', '월항삼봉', '문경', '영화제']"
21,13,"['날개', '신화', '마지막', '둘레', '남서쪽', '태양', '도립', '바위', '범접', '탕', '성안', '선비', '潭沼', '보', '동천', '계류', '시소', '끝', '케이블카', '용시', '골짜기', '맴돌이', '설치', '이걸', '터', '고구려', '용비', '서봉', '담소', '공원', '암반', '성', '폭포', '장막', '와폭', '아도', '전체', '구미역', '금빛', '발', '건너', '배치', '인위', '최초', '까마귀', '놀이터', '기암', '선녀', '풍모', '안통', '혜', '도리사', '기암절벽', '낙동강', '월봉', '거', '상봉', '남봉', '담', '현월', '봉만', '금오', '명금', '석양', '산세', '소', '웃돈', '물', '약사', '바윗골', '자연', '경사', '활용', '사람', '남문']"
21,19,"['피서지', '볼거리', '멋', '유혹', '소금강', '길', '신선바위', '금강', '지형', '분', '최적', '위용', '북면', '전경', '호남', '광경', '기암', '완주군', '落照', '반딧불', '높이', '케이블카', '아낙네', '동심', '임금', '도립', '봄', '화랑', '가을', '입', '축제', '지역', '골', '삼선', '완주', '연상', '폭포', '가을철', '능선', '진산면', '장군봉', '기점', '군지', '臺', '논산시', '도', '마천', '관광객', '폭', '논산', '앞', '바위', '아기', '등산', '탐방', '양쪽', '자랑', '석림', '경관', '상반', '설치', '손색', '상징', '봉인', '금산군', '시골', '비탈', '석대', '벌곡면', '정상', '장중', '협곡', '얼굴', '감탄', '명물', '여름', '숲', '충남', '특이', '기암괴석', '시기', '기치창검', '남면', '낙조', '방향', '전북', '구름다리', '수량', '자락', '최고', '공원', '병풍', '암벽', '뜻', '운주면', '일몰', '두메', '반면', '산세', '장관', '자기']"
22,22,"['무량수전', '현존', '간척지', '평지돌출', '육산', '흔적', '형상', '송이', '수행', '연대', '용봉산', '다', '가', '괴석', '김일엽', '루', '역사', '비구니', '꽃', '이별', '금북정맥', '나', '꽃잎', '수덕사', '꽃술대', '도립', '만공', '간직', '부처', '본산', '바위산', '예산', '덕숭산', '지역', '눈길', '홍동', '정강', '그림', '밀도', '모양', '배낭', '준산', '비결', '용성', '뒷산', '전체', '배치', '건물', '구한말', '인구', '꽃술', '문화재', '고찰', '사람', '중흥', '흘', '仙風', '선사', '내왕로', '선풍', '肉山', '바위', '예당평야', '가운데', '느낌', '경관', '도량', '조망', '손색', '연암산', '사리', '연인', '고려', '이것', '불상', '조화', '호서', '목조', '완성', '야산', '명소', '충렬왕', '스님', '탑', '정혜사', '이웃', '대웅전', '금강산', '여승당', '고개', '형성', '서산', '등줄기', '충남', '코스', '국보', '암산', '창건', '서해', '보덕사', '운명', '사찰', '발길', '당나라', '그늘', '공원', '황화', '일곱', '온천', '유우석', '안치', '한국', '미륵', '조개', '가족', '주변', '불교', '밖', '삼국', '시인', '희대', '진본', '청방', '산세', '내포', '립', '지방', '환', '바닷가']"
22,28,"['인연', '릉', '속세', '노송', '길', '진실', '지형', '육산', '형상', '집착', '갈미봉', '쌍둥이', '저기', '짐작', '내', '운동장', '수행', '기암절벽', '보물', '논리', '옥', '무릉', '골산', '부처', '바위산', '기록', '청옥산', '번뇌', '관광지', '끈', '골짜기', '반석', '폭포', '소나무', '봉우리', '글씨', '벼루', '천은사', '뒷받침', '물', '요란', '肉山', '바위', '문자', '대동여지도', '계곡', '도량', '번성', '공유', '모순', '수림', '고적대', '절벽', '물받이', '박달령', '말', '울타리', '骨山', '고개', '렌즈', '산경표', '불도', '武陵', '두타', '청옥', '동시', '사찰', '무릉도원', '후덕', '頭陀', '삼화사', '켠', '불교', '생김새', '반면', '의심', '산세', '강원도', '국민', '형', '관음암', '뿌리']"
22,35,"['날개', '고향', '진산', '편안', '마', '댓', '딸', '북벽', '엔', '원시', '가정', '본래', '최치원', '강타', '형상', '마리', '억새밭', '신라', '반', '진해', '거봉', '전국', '어미', '세마', '풍장', '격', '마산만', '나', '전망대', '삼각뿔', '아래쪽', '鎭山', '히말라야', '수채화', '정맥', '등반', '전설', '면모', '무학봉', '낙남', '발치', '줄기', '알프스', '덩이', '포기', '한때', '재로', '폭', '바위', '느낌', '조망', '발원지', '연결', '斗', '창', '바다', '상좌', '대곡', '정상', '마산', '자유', '말', '기둥', '그리움', '형편', '尺', '고개', '풀', '형성', '척', '형세', '백두대간', '남북', '시집', '고갯마루', '비유', '산악인', '삼신봉', '호수', '진해만', '산세', '학', '끝자락', '바닷가', '산줄기', '낙남정맥', '창원', '물결']"
22,73,"['獻杯', '댐', '둘레', '동부', '총림', '사천', '월출', '길', '물줄기', '상사호', '겹산', '승보', '시간', '젖줄', '좌우', '포괄', '조', '미녀', '설득력', '덕', '코밑', '외연', '비교', '모후산', '축', '선암사', '잔', '동서', '전국', '만', '태고', '근래', '옥', '만수봉', '주암', '기슭', '동네', '도립', '쌍', '가람', '눈길', '저쪽', '배봉', '골', '전설', '玉女', '뒷산', '능선', '사', '송광', '장군봉', '조정지', '명승', '향수', '고찰', '명당', '의천', '물', '월석', '산행', '사람', '계봉', '건설', '천연기념물', '품', '옥녀봉', '앞', '보조국사', '가운데', '양쪽', '대가람', '망수', '보성강', '도량', '계곡', '대각국사', '내산', '지눌', '연인', '장막', '단위', '상봉', '명물', '울타리', '송광사', '峯', '부락', '남부', '사적', '코스', '옥녀', '방향', '소풍', '자취', '외산', '고동산', '사찰', '공원', '병풍', '특징', '둘', '들머리', '어머니', '가족', '대칭', '內山', '산인', '반면', '유천', '반대', '산세', '헌배', '장관', '연출', '산줄기', '시루', '대장봉', '연산']"
22,16,"['기암괴석', '서남', '라라', '대상', '유적', '남북', '동남', '건국', '부처', '승화', '구', '절터', '신앙', '사람', '井', '경주', '라인', '계곡', '경관', '타원', '구분', '종교', '석탑', '멸망', '변화무쌍', '골', '지탱', '나정', '시간', '발길', '종말기', '산로', '석불', '예술', '봉우리', '산재', '보고', '박물관', '신라', '미륵', '성지', '위봉', '말', '만물상', '불교', '시선', '동서', '탑', '과언', '설화', '돌부처', '등산객', '유물', '기', '포석정', '태동', '산줄기', '자연', '노천', '기슭', '간격', '羅', '역사', '의식']"
22,41,"['백양사', '기암괴석', '다람쥐', '조선', '양', '암산', '창건', '봄', '예', '암사', '봉과', '본사', '단풍', '가을', '등산', '설법', '본산', '대사', '백학', '벚꽃', '입암산', '자봉', '어깨', '내장', '줄무늬', '전설', '공원', '상왕', '마리', '무리', '호남평야', '나무숲', '고적', '눈물', '백암', '제자', '사', '층꽃나무', '불교', '편', '국립', '회색', '조계종', '무왕', '선조', '산세', '사자', '교구', '절경', '환', '백양', '신선봉', '높이', '기슭', '비자', '나무']"
22,57,"['산딸기', '옥녀봉', '일정', '개천면', '도립', '위장', '거리', '고성', '선도', '가람', '길', '전시관', '수량', '부족', '대표', '송이버섯', '망', '영현면', '공원', '효험', '암천', '기슭', '바다', '쪽빛', '당항포', '봉우리', '백련암', '특산물', '보존', '전경', '배치', '고성읍', '포함', '옥천사', '수온', '사', '연화', '샘', '연꽃', '불교', '한눈', '화엄', '청연', '연대', '마음', '유서', '선봉', '산세', '대웅전', '옥천', '천각', '고찰', '유물', '연봉', '옥', '물', '산행', '피부병', '서북쪽', '병']"
22,17,"['절', '영남', '연골', '보경', '진수', '폭', '진나라', '창건', '동해안', '면경', '영덕', '관음', '보경사', '무룡', '초입', '자랑', '법사', '계곡', '거울', '팔', '잠룡', '골', '상생', '계곡미', '사찰', '보폭', '신비', '육산', '폭포', '삼지', '지명', '전체', '천령', '들머리', '조화', '능선', '내', '정상', '포항시', '신라', '연못', '경상북도', '사라', '유학', '기암절벽', '보현', '진평왕', '줄기', '유서', '청하', '일대', '낙동정맥', '금강산', '진언', '절경', '백미', '문수산', '향로봉', '산행', '금당', '연산']"
22,86,"['마곡사', '손', '사천', '광덕산', '상대', '성주산', '금강', '터', '호형호제', '육산', '번', '주릉', '비로자나불', '확신', '골골', '장곡사', '보물', '만', '산위', '美', '동북쪽', '자연', '높이', '전쟁', '잠재력', '도립', '삼베', '본산', '미륵불', '골짜기', '계곡미', '최고봉', '청양', '능선', '승지', '갑', '해발', '봉만', '약사여래', '명당', '물', '수준', '부여', '오서산', '품', '집', '서남쪽', '괘불탱', '총소리', '여섯', '임진왜란', '아흔아홉골', '방', '금동', '이웃', '명', '지천', '고개', '숲', '좌상', '충남', '절', '국보', '전망', '석조', '남북', '철조', '서해', '공원', '분지', '둘', '일곱', '웅전', '하대', '포함', '이북', '산세', '범상', '셋', '대좌', '유구천']"
22,40,"['옻', '자장율사', '수주면', '평창군', '사재', '남서쪽', '간직', '창건', '겨울', '천연', '세계', '부처', '겨울철', '주천면', '상원사', '길목', '정암사', '적멸보궁', '가지', '안흥면', '사자산', '봉오리', '사리', '행지', '전설', '이상', '영취산', '연화봉', '평창읍', '눈', '은백색', '영월군', '전단', '신라', '사', '능선', '봉정', '흉년', '토', '원시림', '무릎', '꿀', '방림면', '설화', '해발', '보물', '통도사', '환상', '사자', '절경', '고찰', '법흥사', '주계', '설경', '雪花', '재산', '횡성군']"
22,81,"['기념', '볼거리', '용추', '둘레', '유적', '릉', '향기', '영동군', '홍건적', '조', '형상', '천일기도', '각광', '도처', '추정', '기암', '기암절벽', '보물', '진주', '충북', '용암', '자연', '입구', '유형', '역사', '밧줄', '신비', '개설', '간직', '봄', '가을', '진달래', '골짜기', '골', '폭포', '산재', '일명', '양산', '정', '문화재', '묘미', '고찰', '등산로', '양산면', '산행', '거목', '공민왕', '난', '천연기념물', '동반', '앞', '수령', '바위', '등산', '강선대', '자랑', '경관', '계곡', '설치', '수림', '금산군', '꽂이', '고려', '조화', '풍경', '명소', '근처', '동호인', '문화', '설악', '충남', '나무', '영국사', '기암괴석', '은행나무', '절', '코스', '암벽등반', '로프', '지대', '봉과', '단풍', '육조', '평정', '끝', '단', '발길', '행지', '제원면', '옥새', '등산지', '뜻', '경인', '나라', '가족', '여', '밖', '산인', '비단', '점', '벚', '장관', '연출', '지방', '평안', '표지', '안내', '팔경']"
23,23,"['積', '속세', '사정', '의미', '개면', '함양군', '인', '산자락', '번', '구비', '덕', '비', '장수군', '精', '담', '용암', '무학', '물색', '구천', '활', '지역', '골짜기', '덕유', '나제통문', '白蓮', '첩첩산중', '폭포', '봉우리', '어불성설', '구천동', '연꽃', '남한', '정', '식생', '臺', '속대', '도', '정자', '경은', '무주군', '거창군', '학소', '거대', '대사', '북상면', '덕유산', '수승', '향', '정향', '정권', '발견', '백련사', '俗', '유산', '비경이', '말', '동남쪽', '거창', '무주', '곡식', '명품', '절', '전북', '월담', '과정', '경치', '서북풍', '동남풍', '이상', '덕분', '포탄', '경남', '추월', '香', '산줄기', '골치', '암정', '수심']"
